SID,SEASON,NAME,ISO_TIME,NATURE,LAT,LON,WIND_KTS,PRES_MB,CATEGORY,DIST2LAND,LANDFALL,STORM_SPEED,STORM_DIR
2024288N16065,2024,UNNAMED,2024-10-14 15:00:00,TS,16.1,61.6,25.0,1001.0,Depression,517,509,5,270
2024288N16065,2024,UNNAMED,2024-10-14 18:00:00,TS,16.1,61.5,25.0,1001.0,Depression,509,500,4,245
2024288N16065,2024,UNNAMED,2024-10-14 21:00:00,TS,16.0,61.3,23.0,1002.0,Depression,500,469,5,270
2024288N16065,2024,UNNAMED,2024-10-15 00:00:00,TS,16.1,61.0,20.0,1002.0,Depression,469,377,11,320
2024288N16065,2024,UNNAMED,2024-10-15 03:00:00,TS,16.8,60.5,20.0,1002.0,Depression,377,269,18,320
2024288N16065,2024,UNNAMED,2024-10-15 06:00:00,TS,17.5,59.8,20.0,1002.0,Depression,269,193,17,315
2024288N16065,2024,UNNAMED,2024-10-15 09:00:00,TS,18.0,59.2,20.0,1002.0,Depression,185,131,12,310
2024288N16065,2024,UNNAMED,2024-10-15 12:00:00,TS,18.3,58.8,20.0,1002.0,Depression,131, ,11,310
2024290N11084,2024,UNNAMED,2024-10-15 12:00:00,TS,11.4,84.4,20.0,1002.0,Depression,458,446,6,320
2024290N11084,2024,UNNAMED,2024-10-15 15:00:00,TS,11.6,84.2,20.0,1002.0,Depression,446,420,6,315
2024290N11084,2024,UNNAMED,2024-10-15 18:00:00,TS,11.8,84.0,20.0,1002.0,Depression,420,397,6,305
2024290N11084,2024,UNNAMED,2024-10-15 21:00:00,TS,11.9,83.7,20.0,1002.0,Depression,386,350,7,295
2024290N11084,2024,UNNAMED,2024-10-16 00:00:00,TS,12.1,83.4,20.0,1002.0,Depression,350,305,8,295
2024290N11084,2024,UNNAMED,2024-10-16 03:00:00,TS,12.3,83.0,25.0,1000.0,Depression,305,271,8,300
2024290N11084,2024,UNNAMED,2024-10-16 06:00:00,TS,12.5,82.7,25.0,1000.0,Depression,271,237,8,300
2024290N11084,2024,UNNAMED,2024-10-16 09:00:00,TS,12.7,82.3,25.0,1000.0,Depression,226,179,9,295
2024290N11084,2024,UNNAMED,2024-10-16 12:00:00,TS,12.9,81.9,25.0,1000.0,Depression,179,121,10,295
2024290N11084,2024,UNNAMED,2024-10-16 15:00:00,TS,13.1,81.4,25.0,1000.0,Depression,121,54,12,295
2024290N11084,2024,UNNAMED,2024-10-16 18:00:00,TS,13.4,80.8,25.0,1000.0,Depression,54, ,12,295
2024295N15092,2024,DANA,2024-10-22 00:00:00,MX,15.2,91.9,20.0,1003.0,Depression,262,262,2,290
2024295N15092,2024,DANA,2024-10-22 03:00:00,MX,15.2,91.8,20.0,1002.0,Depression,272,272,3,295
2024295N15092,2024,DANA,2024-10-22 06:00:00,TS,15.3,91.6,25.0,1000.0,Depression,289,289,2,295
2024295N15092,2024,DANA,2024-10-22 09:00:00,TS,15.3,91.5,28.0,1000.0,Depression,299,296,3,300
2024295N15092,2024,DANA,2024-10-22 12:00:00,TS,15.4,91.4,30.0,999.0,Deep Depression,307,307,5,290
2024295N15092,2024,DANA,2024-10-22 15:00:00,TS,15.5,91.1,30.0,999.0,Deep Depression,336,336,7,285
2024295N15092,2024,DANA,2024-10-22 18:00:00,TS,15.6,90.7,30.0,998.0,Deep Depression,377,377,8,290
2024295N15092,2024,DANA,2024-10-22 21:00:00,TS,15.8,90.3,33.0,998.0,Deep Depression,417,417,9,300
2024295N15092,2024,DANA,2024-10-23 00:00:00,TS,16.1,89.9,35.0,997.0,Cyclonic Storm,459,459,9,310
2024295N15092,2024,DANA,2024-10-23 03:00:00,TS,16.4,89.6,35.0,996.0,Cyclonic Storm,493,488,9,315
2024295N15092,2024,DANA,2024-10-23 06:00:00,TS,16.7,89.3,40.0,995.0,Cyclonic Storm,479,448,7,320
2024295N15092,2024,DANA,2024-10-23 09:00:00,TS,16.9,89.1,45.0,994.0,Cyclonic Storm,448,416,7,335
2024295N15092,2024,DANA,2024-10-23 12:00:00,TS,17.3,89.0,45.0,992.0,Cyclonic Storm,407,368,8,340
2024295N15092,2024,DANA,2024-10-23 15:00:00,TS,17.6,88.8,45.0,992.0,Cyclonic Storm,368,337,8,340
2024295N15092,2024,DANA,2024-10-23 18:00:00,TS,18.0,88.7,50.0,990.0,Severe Cyclonic Storm,329,283,8,330
2024295N15092,2024,DANA,2024-10-23 21:00:00,TS,18.3,88.4,50.0,990.0,Severe Cyclonic Storm,283,245,8,330
2024295N15092,2024,DANA,2024-10-24 00:00:00,TS,18.7,88.2,55.0,988.0,Severe Cyclonic Storm,238,199,8,325
2024295N15092,2024,DANA,2024-10-24 03:00:00,TS,19.0,88.0,55.0,988.0,Severe Cyclonic Storm,199,160,8,325
2024295N15092,2024,DANA,2024-10-24 06:00:00,TS,19.3,87.8,55.0,988.0,Severe Cyclonic Storm,160,129,6,325
2024295N15092,2024,DANA,2024-10-24 09:00:00,TS,19.5,87.6,60.0,986.0,Severe Cyclonic Storm,129,100,6,335
2024295N15092,2024,DANA,2024-10-24 12:00:00,TS,19.8,87.5,60.0,986.0,Severe Cyclonic Storm,100,66,7,335
2024295N15092,2024,DANA,2024-10-24 15:00:00,TS,20.1,87.3,60.0,986.0,Severe Cyclonic Storm,66,23,8,330
2024295N15092,2024,DANA,2024-10-24 18:00:00,TS,20.5,87.1,55.0,988.0,Severe Cyclonic Storm,23,0,6,335
2024295N15092,2024,DANA,2024-10-24 21:00:00,TS,20.7,87.0,55.0,988.0,Severe Cyclonic Storm,0,0,5,330
2024295N15092,2024,DANA,2024-10-25 00:00:00,TS,20.9,86.9,50.0,990.0,Severe Cyclonic Storm,0,0,4,335
2024295N15092,2024,DANA,2024-10-25 03:00:00,TS,21.1,86.8,45.0,994.0,Cyclonic Storm,0,0,3,335
2024295N15092,2024,DANA,2024-10-25 06:00:00,TS,21.2,86.7,35.0,997.0,Cyclonic Storm,0,0,3,315
2024295N15092,2024,DANA,2024-10-25 09:00:00,TS,21.3,86.6,30.0,998.0,Deep Depression,0,0,2,290
2024295N15092,2024,DANA,2024-10-25 12:00:00,TS,21.3,86.5,30.0,999.0,Deep Depression,0,0,1,260
2024295N15092,2024,DANA,2024-10-25 15:00:00,TS,21.3,86.4,28.0,1000.0,Deep Depression,0,0,1,230
2024295N15092,2024,DANA,2024-10-25 18:00:00,TS,21.3,86.4,25.0,1000.0,Depression,0,0,1,0
2024329N04089,2024,FENGAL,2024-11-25 03:00:00,TS,4.4,83.9,20.0,1003.0,Depression,338,299,4,320
2024329N04089,2024,FENGAL,2024-11-25 06:00:00,TS,4.6,83.6,20.0,1003.0,Depression,299,259,6,315
2024329N04089,2024,FENGAL,2024-11-25 09:00:00,TS,4.9,83.4,23.0,1003.0,Depression,259,236,6,325
2024329N04089,2024,FENGAL,2024-11-25 12:00:00,TS,5.2,83.3,25.0,1002.0,Depression,229,198,5,330
2024329N04089,2024,FENGAL,2024-11-25 15:00:00,TS,5.4,83.1,25.0,1002.0,Depression,198,184,5,340
2024329N04089,2024,FENGAL,2024-11-25 18:00:00,TS,5.6,83.1,25.0,1002.0,Depression,184,173,5,355
2024329N04089,2024,FENGAL,2024-11-25 21:00:00,TS,5.8,83.1,25.0,1002.0,Depression,173,161,5,355
2024329N04089,2024,FENGAL,2024-11-26 00:00:00,TS,6.1,83.1,25.0,1002.0,Depression,161,129,6,345
2024329N04089,2024,FENGAL,2024-11-26 03:00:00,TS,6.4,82.9,30.0,1001.0,Deep Depression,129,112,7,345
2024329N04089,2024,FENGAL,2024-11-26 06:00:00,TS,6.8,82.9,30.0,1001.0,Deep Depression,112,99,6,350
2024329N04089,2024,FENGAL,2024-11-26 09:00:00,TS,7.1,82.8,30.0,1001.0,Deep Depression,100,100,5,350
2024329N04089,2024,FENGAL,2024-11-26 12:00:00,TS,7.3,82.8,30.0,1001.0,Deep Depression,104,94,5,350
2024329N04089,2024,FENGAL,2024-11-26 15:00:00,TS,7.5,82.7,30.0,1001.0,Deep Depression,99,99,5,350
2024329N04089,2024,FENGAL,2024-11-26 18:00:00,TS,7.8,82.6,30.0,1001.0,Deep Depression,101,89,5,340
2024329N04089,2024,FENGAL,2024-11-26 21:00:00,TS,8.1,82.5,30.0,1001.0,Deep Depression,95,90,6,335
2024329N04089,2024,FENGAL,2024-11-27 00:00:00,TS,8.3,82.4,30.0,1001.0,Deep Depression,94,89,5,335
2024329N04089,2024,FENGAL,2024-11-27 03:00:00,TS,8.5,82.3,30.0,1001.0,Deep Depression,95,95,4,340
2024329N04089,2024,FENGAL,2024-11-27 06:00:00,TS,8.7,82.3,30.0,1001.0,Deep Depression,104,94,2,340
2024329N04089,2024,FENGAL,2024-11-27 09:00:00,TS,8.8,82.2,30.0,1001.0,Deep Depression,98,98,1,25
2024329N04089,2024,FENGAL,2024-11-27 12:00:00,TS,8.8,82.3,30.0,1000.0,Deep Depression,108,108,3,70
2024329N04089,2024,FENGAL,2024-11-27 15:00:00,TS,8.9,82.5,30.0,1000.0,Deep Depression,133,133,4,70
2024329N04089,2024,FENGAL,2024-11-27 18:00:00,TS,9.0,82.7,30.0,1000.0,Deep Depression,158,158,3,50
2024329N04089,2024,FENGAL,2024-11-27 21:00:00,TS,9.1,82.7,30.0,1000.0,Deep Depression,163,163,2,15
2024329N04089,2024,FENGAL,2024-11-28 00:00:00,TS,9.2,82.8,30.0,1000.0,Deep Depression,178,178,3,55
2024329N04089,2024,FENGAL,2024-11-28 03:00:00,TS,9.2,83.0,30.0,1000.0,Deep Depression,197,197,4,70
2024329N04089,2024,FENGAL,2024-11-28 06:00:00,TS,9.3,83.2,30.0,1000.0,Deep Depression,222,222,4,55
2024329N04089,2024,FENGAL,2024-11-28 09:00:00,TS,9.4,83.3,30.0,1000.0,Deep Depression,237,237,4,35
2024329N04089,2024,FENGAL,2024-11-28 12:00:00,TS,9.6,83.4,30.0,1000.0,Deep Depression,257,257,5,25
2024329N04089,2024,FENGAL,2024-11-28 15:00:00,TS,9.9,83.5,30.0,1000.0,Deep Depression,285,285,6,15
2024329N04089,2024,FENGAL,2024-11-28 18:00:00,TS,10.2,83.5,30.0,1000.0,Deep Depression,303,298,6,335
2024329N04089,2024,FENGAL,2024-11-28 21:00:00,TS,10.5,83.2,30.0,1000.0,Deep Depression,295,278,8,310
2024329N04089,2024,FENGAL,2024-11-29 00:00:00,TS,10.7,82.9,30.0,1000.0,Deep Depression,278,267,7,310
2024329N04089,2024,FENGAL,2024-11-29 03:00:00,TS,10.9,82.7,30.0,1000.0,Deep Depression,274,274,6,325
2024329N04089,2024,FENGAL,2024-11-29 06:00:00,TS,11.2,82.6,30.0,1000.0,Deep Depression,290,259,7,325
2024329N04089,2024,FENGAL,2024-11-29 09:00:00,TS,11.4,82.3,35.0,999.0,Cyclonic Storm,259,225,7,320
2024329N04089,2024,FENGAL,2024-11-29 12:00:00,TS,11.7,82.1,35.0,999.0,Cyclonic Storm,225,196,6,315
2024329N04089,2024,FENGAL,2024-11-29 15:00:00,TS,11.9,81.8,35.0,999.0,Cyclonic Storm,186,182,5,320
2024329N04089,2024,FENGAL,2024-11-29 18:00:00,TS,12.1,81.8,35.0,999.0,Cyclonic Storm,179,155,4,315
2024329N04089,2024,FENGAL,2024-11-29 21:00:00,TS,12.2,81.6,40.0,996.0,Cyclonic Storm,155,121,5,305
2024329N04089,2024,FENGAL,2024-11-30 00:00:00,TS,12.4,81.3,45.0,996.0,Cyclonic Storm,120,98,5,295
2024329N04089,2024,FENGAL,2024-11-30 03:00:00,TS,12.4,81.0,45.0,996.0,Cyclonic Storm,87,76,4,270
2024329N04089,2024,FENGAL,2024-11-30 06:00:00,TS,12.3,80.9,45.0,996.0,Cyclonic Storm,76,58,4,260
2024329N04089,2024,FENGAL,2024-11-30 09:00:00,TS,12.3,80.7,45.0,996.0,Cyclonic Storm,58,39,3,260
2024329N04089,2024,FENGAL,2024-11-30 12:00:00,TS,12.3,80.5,40.0,998.0,Cyclonic Storm,39,31,3,255
2024329N04089,2024,FENGAL,2024-11-30 15:00:00,TS,12.2,80.3,40.0,998.0,Cyclonic Storm,31,15,4,245
2024329N04089,2024,FENGAL,2024-11-30 18:00:00,TS,12.1,80.1,40.0,998.0,Cyclonic Storm,15,10,4,245
2024329N04089,2024,FENGAL,2024-11-30 21:00:00,TS,12.1,80.0,35.0,999.0,Cyclonic Storm,10,0,2,255
2024329N04089,2024,FENGAL,2024-12-01 00:00:00,TS,12.1,79.9,35.0,999.0,Cyclonic Storm,0,0,2,260
2024329N04089,2024,FENGAL,2024-12-01 03:00:00,TS,12.0,79.8,35.0,999.0,Cyclonic Storm,0,0,1,270
2024329N04089,2024,FENGAL,2024-12-01 06:00:00,TS,12.1,79.8,30.0,1000.0,Deep Depression,0,0,2,280
2024329N04089,2024,FENGAL,2024-12-01 09:00:00,TS,12.1,79.7,28.0,1001.0,Deep Depression,0,0,2,285
2024329N04089,2024,FENGAL,2024-12-01 12:00:00,TS,12.1,79.5,25.0,1001.0,Depression,0,0,3,285
2024329N04089,2024,FENGAL,2024-12-01 15:00:00,TS,12.1,79.4,25.0,1002.0,Depression,0,0,3,285
2024329N04089,2024,FENGAL,2024-12-01 18:00:00,TS,12.2,79.3,25.0,1002.0,Depression,0,0,2,270
2024356N14084,2024,UNNAMED,2024-12-20 12:00:00,TS,13.7,83.5,20.0,1003.0,Depression,345,337,3,25
2024356N14084,2024,UNNAMED,2024-12-20 15:00:00,TS,13.8,83.6,23.0,1003.0,Depression,342,332,3,45
2024356N14084,2024,UNNAMED,2024-12-20 18:00:00,TS,13.9,83.7,25.0,1003.0,Depression,337,337,3,80
2024356N14084,2024,UNNAMED,2024-12-20 21:00:00,TS,13.9,83.9,25.0,1003.0,Depression,347,347,5,90
2024356N14084,2024,UNNAMED,2024-12-21 00:00:00,TS,13.9,84.2,25.0,1002.0,Depression,364,364,6,80
2024356N14084,2024,UNNAMED,2024-12-21 03:00:00,TS,14.0,84.5,25.0,1002.0,Depression,374,373,4,65
2024356N14084,2024,UNNAMED,2024-12-21 06:00:00,TS,14.1,84.6,20.0,1003.0,Depression,373, ,3,45
2025144N17073,2025,UNNAMED,2025-05-24 00:00:00,TS,17.0,73.0,25.0,998.0,Depression,31,10,4,90
2025144N17073,2025,UNNAMED,2025-05-24 03:00:00,TS,17.0,73.2,25.0,998.0,Depression,10,0,3,90
2025144N17073,2025,UNNAMED,2025-05-24 06:00:00,TS,17.0,73.3,25.0,998.0,Depression,0,0,5,80
2025144N17073,2025,UNNAMED,2025-05-24 09:00:00,TS,17.1,73.7,25.0,998.0,Depression,0,0,10,80
2025144N17073,2025,UNNAMED,2025-05-24 12:00:00,TS,17.2,74.3,25.0,998.0,Depression,0,0,11,80
2025144N17073,2025,UNNAMED,2025-05-24 15:00:00,TS,17.3,74.8,25.0,998.0,Depression,0,0,10,80
2025144N17073,2025,UNNAMED,2025-05-24 18:00:00,TS,17.4,75.3,25.0,998.0,Depression,0, ,9,80
2025149N21088,2025,UNNAMED,2025-05-29 00:00:00,TS,20.8,88.3,25.0,988.0,Depression,89,33,10,0
2025149N21088,2025,UNNAMED,2025-05-29 03:00:00,TS,21.3,88.3,30.0,986.0,Deep Depression,33,0,12,5
2025149N21088,2025,UNNAMED,2025-05-29 06:00:00,TS,22.0,88.4,30.0,986.0,Deep Depression,0,0,9,10
2025149N21088,2025,UNNAMED,2025-05-29 09:00:00,TS,22.2,88.5,30.0,987.0,Deep Depression,0,0,3,45
2025149N21088,2025,UNNAMED,2025-05-29 12:00:00,TS,22.2,88.6,30.0,987.0,Deep Depression,0,0,5,50
2025149N21088,2025,UNNAMED,2025-05-29 15:00:00,TS,22.5,88.9,30.0,988.0,Deep Depression,0,0,10,35
2025149N21088,2025,UNNAMED,2025-05-29 18:00:00,TS,23.0,89.2,30.0,988.0,Deep Depression,0,0,11,20
2025149N21088,2025,UNNAMED,2025-05-29 21:00:00,TS,23.6,89.3,28.0,989.0,Deep Depression,0,0,11,10
2025149N21088,2025,UNNAMED,2025-05-30 00:00:00,TS,24.1,89.4,25.0,990.0,Depression,0,0,8,20
2025149N21088,2025,UNNAMED,2025-05-30 03:00:00,TS,24.3,89.6,20.0,992.0,Depression,0,0,12,35
2025149N21088,2025,UNNAMED,2025-05-30 06:00:00,TS,25.1,90.2,20.0,992.0,Depression,0, ,19,35
2025195N23089,2025,UNNAMED,2025-07-14 06:00:00,TS,23.0,88.8,20.0,996.0,Depression,0,0,5,310
2025195N23089,2025,UNNAMED,2025-07-14 09:00:00,TS,23.2,88.6,20.0,996.0,Depression,0,0,5,310
2025195N23089,2025,UNNAMED,2025-07-14 12:00:00,TS,23.3,88.4,20.0,996.0,Depression,0,0,4,305
2025195N23089,2025,UNNAMED,2025-07-14 15:00:00,TS,23.4,88.3,20.0,996.0,Depression,0,0,4,300
2025195N23089,2025,UNNAMED,2025-07-14 18:00:00,TS,23.5,88.0,20.0,996.0,Depression,0,0,8,295
2025195N23089,2025,UNNAMED,2025-07-14 21:00:00,TS,23.7,87.4,20.0,996.0,Depression,0,0,13,295
2025195N23089,2025,UNNAMED,2025-07-15 00:00:00,TS,24.0,86.7,20.0,996.0,Depression,0, ,15,295
2025196N27075,2025,UNNAMED,2025-07-15 03:00:00,TS,27.4,75.4,20.0,993.0,Depression,0,0,9,310
2025196N27075,2025,UNNAMED,2025-07-15 06:00:00,TS,27.7,75.0,20.0,993.0,Depression,0,0,13,315
2025196N27075,2025,UNNAMED,2025-07-15 09:00:00,TS,28.4,74.3,20.0,994.0,Depression,0,0,17,320
2025196N27075,2025,UNNAMED,2025-07-15 12:00:00,TS,29.0,73.7,20.0,994.0,Depression,0,0,12,320
2025196N27075,2025,UNNAMED,2025-07-15 15:00:00,TS,29.2,73.5,20.0,995.0,Depression,0,0,3,320
2025196N27075,2025,UNNAMED,2025-07-15 18:00:00,TS,29.2,73.5,20.0,995.0,Depression,0, ,1,155
2025198N25082,2025,UNNAMED,2025-07-17 00:00:00,TS,25.2,81.8,25.0,993.0,Depression,0,0,5,270
2025198N25082,2025,UNNAMED,2025-07-17 03:00:00,TS,25.2,81.5,25.0,993.0,Depression,0,0,6,280
2025198N25082,2025,UNNAMED,2025-07-17 06:00:00,TS,25.3,81.2,25.0,993.0,Depression,0,0,7,290
2025198N25082,2025,UNNAMED,2025-07-17 09:00:00,TS,25.4,80.8,25.0,993.0,Depression,0,0,9,290
2025198N25082,2025,UNNAMED,2025-07-17 12:00:00,TS,25.6,80.3,25.0,993.0,Depression,0,0,7,290
2025198N25082,2025,UNNAMED,2025-07-17 15:00:00,TS,25.7,80.0,25.0,993.0,Depression,0,0,5,295
2025198N25082,2025,UNNAMED,2025-07-17 18:00:00,TS,25.8,79.8,25.0,993.0,Depression,0,0,7,305
2025198N25082,2025,UNNAMED,2025-07-17 21:00:00,TS,26.1,79.4,25.0,993.0,Depression,0,0,9,305
2025198N25082,2025,UNNAMED,2025-07-18 00:00:00,TS,26.3,79.0,25.0,993.0,Depression,0,0,9,290
2025198N25082,2025,UNNAMED,2025-07-18 03:00:00,TS,26.4,78.5,25.0,993.0,Depression,0,0,9,275
2025198N25082,2025,UNNAMED,2025-07-18 06:00:00,TS,26.4,78.0,25.0,993.0,Depression,0,0,9,290
2025198N25082,2025,UNNAMED,2025-07-18 09:00:00,TS,26.7,77.6,25.0,993.0,Depression,0,0,9,310
2025198N25082,2025,UNNAMED,2025-07-18 12:00:00,TS,27.0,77.2,25.0,993.0,Depression,0,0,8,305
2025198N25082,2025,UNNAMED,2025-07-18 15:00:00,TS,27.1,76.9,25.0,993.0,Depression,0,0,7,290
2025198N25082,2025,UNNAMED,2025-07-18 18:00:00,TS,27.2,76.5,25.0,993.0,Depression,0,0,10,280
2025198N25082,2025,UNNAMED,2025-07-18 21:00:00,TS,27.3,75.8,25.0,993.0,Depression,0,0,13,280
2025198N25082,2025,UNNAMED,2025-07-19 00:00:00,TS,27.4,75.1,25.0,993.0,Depression,0,0,11,280
2025198N25082,2025,UNNAMED,2025-07-19 03:00:00,TS,27.5,74.6,20.0,993.0,Depression,0,0,8,275
2025198N25082,2025,UNNAMED,2025-07-19 06:00:00,TS,27.5,74.2,20.0,993.0,Depression,0,0,6,270
2025198N25082,2025,UNNAMED,2025-07-19 09:00:00,TS,27.5,73.9,20.0,993.0,Depression,0,0,4,270
2025198N25082,2025,UNNAMED,2025-07-19 12:00:00,TS,27.5,73.7,20.0,993.0,Depression,0,0,5,270
2025198N25082,2025,UNNAMED,2025-07-19 15:00:00,TS,27.5,73.4,20.0,993.0,Depression,0,0,6,270
2025198N25082,2025,UNNAMED,2025-07-19 18:00:00,TS,27.5,73.0,20.0,993.0,Depression,0, ,7,270
2025206N21090,2025,UNNAMED,2025-07-25 00:00:00,TS,21.4,89.5,25.0,988.0,Depression,35,0,14,295
2025206N21090,2025,UNNAMED,2025-07-25 03:00:00,TS,21.7,88.8,25.0,988.0,Depression,0,0,12,300
2025206N21090,2025,UNNAMED,2025-07-25 06:00:00,TS,22.0,88.4,25.0,988.0,Depression,0,0,10,305
2025206N21090,2025,UNNAMED,2025-07-25 09:00:00,TS,22.3,87.9,25.0,988.0,Depression,0,0,11,305
2025206N21090,2025,UNNAMED,2025-07-25 12:00:00,TS,22.6,87.4,25.0,988.0,Depression,0,0,9,305
2025206N21090,2025,UNNAMED,2025-07-25 15:00:00,TS,22.8,87.0,25.0,988.0,Depression,0,0,8,300
2025206N21090,2025,UNNAMED,2025-07-25 18:00:00,TS,23.0,86.6,25.0,988.0,Depression,0,0,11,290
2025206N21090,2025,UNNAMED,2025-07-25 21:00:00,TS,23.2,85.9,25.0,988.0,Depression,0,0,15,280
2025206N21090,2025,UNNAMED,2025-07-26 00:00:00,TS,23.3,85.0,25.0,988.0,Depression,0,0,17,275
2025206N21090,2025,UNNAMED,2025-07-26 03:00:00,TS,23.3,84.0,20.0,990.0,Depression,0,0,25,270
2025206N21090,2025,UNNAMED,2025-07-26 06:00:00,TS,23.3,82.3,20.0,990.0,Depression,0,0,21,270
2025206N21090,2025,UNNAMED,2025-07-26 09:00:00,TS,23.3,81.7,20.0,990.0,Depression,0,0,6,270
2025206N21090,2025,UNNAMED,2025-07-26 12:00:00,TS,23.3,81.7,20.0,990.0,Depression,0,0,2,270
2025206N21090,2025,UNNAMED,2025-07-26 15:00:00,TS,23.3,81.5,20.0,991.0,Depression,0,0,6,270
2025206N21090,2025,UNNAMED,2025-07-26 18:00:00,TS,23.3,81.0,20.0,992.0,Depression,0, ,8,270
2025231N19085,2025,UNNAMED,2025-08-18 12:00:00,TS,18.9,85.0,20.0,996.0,Depression,33,21,2,300
2025231N19085,2025,UNNAMED,2025-08-18 15:00:00,TS,19.0,84.9,20.0,996.0,Depression,21,21,1,315
2025231N19085,2025,UNNAMED,2025-08-18 18:00:00,TS,19.0,84.9,20.0,996.0,Depression,21,21,1,40
2025231N19085,2025,UNNAMED,2025-08-18 21:00:00,TS,19.1,85.0,20.0,996.0,Depression,23,0,3,345
2025231N19085,2025,UNNAMED,2025-08-19 00:00:00,TS,19.3,84.8,20.0,996.0,Depression,0,0,12,310
2025231N19085,2025,UNNAMED,2025-08-19 03:00:00,TS,19.8,84.0,20.0,996.0,Depression,0,0,16,295
2025231N19085,2025,UNNAMED,2025-08-19 06:00:00,TS,20.0,83.3,20.0,996.0,Depression,0, ,14,285
2025233N15126,2025,KAJIKI,2025-08-21 06:00:00,TS,15.4,126.4,,1006.0,,273,201,17,265
2025233N15126,2025,KAJIKI,2025-08-21 12:00:00,TS,15.4,124.6,,1008.0,,160,156,16,275
2025233N15126,2025,KAJIKI,2025-08-21 18:00:00,TS,15.7,123.3,,1006.0,,130,91,10,290
2025233N15126,2025,KAJIKI,2025-08-22 00:00:00,TS,16.1,122.5,,1006.0,,33,0,9,305
2025233N15126,2025,KAJIKI,2025-08-22 06:00:00,TS,16.7,121.7,,1004.0,,0,0,15,290
2025233N15126,2025,KAJIKI,2025-08-22 12:00:00,TS,17.2,119.6,,1002.0,,84,84,19,280
2025233N15126,2025,KAJIKI,2025-08-22 18:00:00,TS,17.2,117.9,35.0,998.0,,226,226,15,275
2025233N15126,2025,KAJIKI,2025-08-23 00:00:00,TS,17.4,116.6,40.0,994.0,,362,362,14,280
2025233N15126,2025,KAJIKI,2025-08-23 06:00:00,TS,17.6,114.9,45.0,990.0,,467,398,15,275
2025233N15126,2025,KAJIKI,2025-08-23 12:00:00,TS,17.7,113.5,55.0,980.0,,338,292,13,265
2025233N15126,2025,KAJIKI,2025-08-23 18:00:00,TS,17.3,112.2,65.0,970.0,,245,215,11,255
2025233N15126,2025,KAJIKI,2025-08-24 00:00:00,TS,17.2,111.2,70.0,965.0,,184,149,9,275
2025233N15126,2025,KAJIKI,2025-08-24 06:00:00,TS,17.4,110.3,80.0,950.0,,109,56,10,290
2025233N15126,2025,KAJIKI,2025-08-24 12:00:00,TS,17.9,109.3,80.0,950.0,,39,39,10,290
2025233N15126,2025,KAJIKI,2025-08-24 18:00:00,TS,18.1,108.3,80.0,950.0,,61,61,10,280
2025233N15126,2025,KAJIKI,2025-08-25 00:00:00,TS,18.3,107.2,80.0,950.0,,86,46,10,280
2025233N15126,2025,KAJIKI,2025-08-25 06:00:00,TS,18.5,106.2,70.0,970.0,,23,10,7,275
2025233N15126,2025,KAJIKI,2025-08-25 12:00:00,TS,18.5,105.7,60.0,980.0,,0,0,6,280
2025233N15126,2025,KAJIKI,2025-08-25 18:00:00,TS,18.7,104.9,45.0,992.0,,0,0,13,280
2025233N15126,2025,KAJIKI,2025-08-26 00:00:00,TS,18.9,103.3,35.0,998.0,,0,0,14,275
2025233N15126,2025,KAJIKI,2025-08-26 06:00:00,TS,19.1,102.2,,1000.0,,0,0,10,295
2025233N15126,2025,KAJIKI,2025-08-26 12:00:00,TS,19.6,101.2,,1000.0,,0,0,10,285
2025233N15126,2025,KAJIKI,2025-08-26 18:00:00,MX,19.7,100.2,,1004.0,,0,0,8,280
2025250N25073,2025,UNNAMED,2025-09-06 18:00:00,TS,25.0,72.5,25.0,998.0,Depression,0,0,8,190
2025250N25073,2025,UNNAMED,2025-09-06 21:00:00,TS,24.6,72.4,25.0,998.0,Depression,0,0,8,200
2025250N25073,2025,UNNAMED,2025-09-07 00:00:00,TS,24.3,72.2,25.0,998.0,Depression,0,0,7,235
2025250N25073,2025,UNNAMED,2025-09-07 03:00:00,TS,24.2,71.8,25.0,998.0,Depression,0,0,7,270
2025250N25073,2025,UNNAMED,2025-09-07 06:00:00,TS,24.3,71.4,30.0,996.0,Deep Depression,0,0,6,290
2025250N25073,2025,UNNAMED,2025-09-07 09:00:00,TS,24.4,71.2,30.0,996.0,Deep Depression,0,0,3,320
2025250N25073,2025,UNNAMED,2025-09-07 12:00:00,TS,24.5,71.2,30.0,995.0,Deep Depression,0,0,2,320
2025250N25073,2025,UNNAMED,2025-09-07 15:00:00,TS,24.5,71.1,30.0,995.0,Deep Depression,0,0,2,300
2025250N25073,2025,UNNAMED,2025-09-07 18:00:00,TS,24.6,71.0,30.0,995.0,Deep Depression,0,0,3,300
2025250N25073,2025,UNNAMED,2025-09-07 21:00:00,TS,24.7,70.9,30.0,995.0,Deep Depression,0,0,3,305
2025250N25073,2025,UNNAMED,2025-09-08 00:00:00,TS,24.8,70.7,30.0,995.0,Deep Depression,0,0,5,315
2025250N25073,2025,UNNAMED,2025-09-08 03:00:00,TS,25.0,70.5,30.0,995.0,Deep Depression,0,0,7,320
2025250N25073,2025,UNNAMED,2025-09-08 06:00:00,TS,25.3,70.2,30.0,995.0,Deep Depression,0,0,8,315
2025250N25073,2025,UNNAMED,2025-09-08 09:00:00,TS,25.6,69.8,30.0,995.0,Deep Depression,0,0,8,310
